Plot,Number,Spp,LiveDead,Diam,DecayClass,HeightClass,Cones,MortalityCause1,MortalityCause2,MortalityCause3,DMR,BranchesBole,PreviousCurrent,PerDeadCrown,Easting,Northing,Cored,Misc
DES105,27,Pimo,D,13,1,2,,IPS,RWB,,,Both,Previous,100,443796.018,4371517.403,,
DES105,28,Pimo,D,26,1,5,,IPS,RWB,,,Both,Previous,100,443797.018,4371515.403,,
DES105,29,Pimo,L,12,,3,0,,,MT,2,,,10,443799.018,4371518.403,,
DES105,30,Pimo,L,11,,3,0,IPS,RWB,MT,2,Branches,Previous,5,443801.018,4371516.403,,
DES105,31,Pimo,L,8,,3,0,,,MT,3,,,15,443802.018,4371520.403,,
DES105,32,Pimo,L,22,,5,0,IPS,RWB,MT,3,Branches,Previous,40,443804.018,4371519.403,,
DES105,33,Pimo,D,16,1,4,,IPS,,MT,,Both,Previous,100,443806.018,4371521.403,,
DES105,34,Pimo,L,15,,3,0,,,MT,3,,,10,443806.018,4371517.403,,
DES105,35,Pimo,L,13,,4,0,,,MT,2,,,10,443805.018,4371514.403,,
DES105,36,Pimo,L,11,,4,0,,,MT,3,,,10,443803.018,4371511.403,,
DES105,37,Pimo,L,32,,5,0,IPS,RWB,MT,3,Branches,Previous,0,443807.018,4371511.403,,
DES105,38,Pimo,L,15,,3,0,,RWB,MT,3,Branches,Previous,35,443807.018,4371509.403,,
DES105,39,Pimo,L,6,,1,0,,,MT,5,,,15,443809.018,4371508.403,,
DES105,40,Pimo,D,34,1,5,,IPS,RWB,MT,,Both,Previous,100,443810.018,4371507.403,,
DES105,41,Pimo,D,15,1,4,,,RWB,,,Both,Previous,100,443810.018,4371508.403,,
DES105,42,Pimo,D,18,1,5,,IPS,,MT,,Bole,Previous,100,443810.018,4371510.403,,
DES105,43,Pimo,L,24,,4,1,,RWB,MT,0,Branches,Previous,20,443813.018,4371510.403,,
DES105,44,Pimo,D,34,3,4,,,RWB,,,,,100,443814.018,4371512.403,,
DES105,45,Pimo,D,30,1,5,,IPS,RWB,MT,,Bole,Previous,100,443812.018,4371515.403,,
DES105,46,Pimo,L,26,,4,0,IPS,RWB,MT,3,Both,Previous,90,443809.018,4371513.403,,
DES105,47,Pimo,D,26,1,4,,IPS,RWB,MT,,Bole,Previous,100,443809.018,4371515.403,,
DES105,48,Pimo,L,28,,6,2,,RWB,MT,3,Branches,Previous,30,443811.018,4371522.403,2,
DES105,49,Pimo,L,38,,6,1,,RWB,MT,3,Branches,Previous,25,443812.018,4371522.403,,
DES105,50,Pimo,L,12,,2,0,,,MT,3,,,20,443818.018,4371516.403,,
DES105,51,Pimo,D,18,1,5,,IPS,RWB,MT,,Both,Previous,100,443820.018,4371518.403,,
DES105,52,Pimo,L,26,,6,1,IPS,RWB,MT,3,Branches,Previous,15,443820.018,4371518.403,,
DES105120,1,Pimo,L,12,,2,0,,,,0,,,0,443844.874,4371484.542,,
DES105120,2,Pimo,L,41,,5,1,,,,0,,,0,443854.874,4371485.542,,
DES105120,3,Pimo,L,24,,4,0,,,,0,,,45,443842.874,4371500.542,,
DES105120,4,Pimo,L,13,,3,0,,,,0,,,0,443831.874,4371491.542,,
DES105120,5,Pimo,L,44,,5,1,IPS,RWB,,0,Branches,Previous,30,443827.874,4371491.542,,
DES105120,6,Pimo,L,14,,2,0,,,,0,,,0,443823.874,4371487.542,,
DES105120,7,Pimo,L,18,,2,0,,,,0,,,0,443832.874,4371478.542,,
DES105120,8,Pimo,D,14,2,2,,IPS,RWB,,,Branches,Previous,100,443832.874,4371474.542,,
DES105120,9,Pimo,L,22,,3,2,,,,0,,,5,443836.874,4371467.542,,
DES105120,10,Pimo,L,19,,4,1,,,,0,,,0,443848.874,4371469.542,,
DES105120,11,Pimo,L,6,,1,0,,,,0,,,0,443840.874,4371478.542,,
DES105240,1,Pimo,D,33,1,6,,IPS,,MT,,Both,Previous,100,443758.805,4371478.585,,
DES105240,2,Pimo,D,52,1,6,,IPS,RWB,,,Both,Previous,100,443763.805,4371474.585,,
DES105240,3,Pimo,D,10,2,2,,IPS,,,,Both,Previous,100,443769.805,4371472.585,,
DES105240,4,Pimo,L,41,,5,1,IPS,RWB,,0,Branches,Previous,10,443758.805,4371465.585,,
DES105240,5,Pimo,L,18,,3,0,,,,0,,,15,443754.805,4371465.585,,
DES105240,6,Pimo,D,43,3,5,,,,,,,,100,443753.805,4371469.585,,
DES105240,7,Pimo,L,40,,5,1,IPS,RWB,,0,Branches,Previous,25,443747.805,4371470.585,,
DES105240,8,Pimo,L,47,,6,1,IPS,RWB,,0,Branches,Previous,25,443751.805,4371477.585,,
DES105240,9,Pimo,L,20,,3,1,,,,0,,,5,443741.805,4371476.585,,
DES105240,10,Juos,L,34,,5,,,,,0,,,15,443752.805,4371488.585,,
DES105240,11,Pimo,L,32,,6,2,IPS,RWB,,0,Branches,Previous,15,443752.805,4371488.585,,
DES105240,12,Pimo,L,11,,2,0,IPS,RWB,,0,Branches,Previous,35,443752.805,4371494.585,,
DES105360,1,Pimo,L,10,,3,1,,RWB,,0,Branches,Previous,0,443805.448,4371587.004,,
DES105360,2,Pimo,L,13,,4,1,IPS,,,0,Branches,Previous,5,443806.448,4371589.004,,
DES105360,3,Pimo,L,6,,1,0,,,,0,,,0,443814.448,4371586.004,,
DES105360,4,Pimo,L,30,,6,1,IPS,RWB,,0,Branches,Previous,70,443817.448,4371586.004,,Scars on branches
DES105360,5,Pimo,L,22,,5,1,,RWB,,0,Branches,Previous,20,443816.448,4371591.004,,
DES105360,6,Pimo,L,23,,5,1,,RWB,,0,Branches,Previous,0,443816.448,4371595.004,,
DES105360,7,Pimo,D,11,1,1,,IPS,RWB,,,Bole,Previous,100,443809.448,4371597.004,,Pitch and Cankers
DES105360,8,Pimo,L,18,,4,0,IPS,RWB,,0,Bole,Previous,100,443807.448,4371602.004,,Cankers
DES105360,9,Pimo,L,10,,3,0,,,,0,,,0,443807.448,4371600.004,,Pitchy bole
DES105360,10,Pimo,L,13,,3,0,,,,0,,,5,443808.448,4371599.004,,PMB
DES105360,11,Pimo,L,9,,3,0,,,,0,,,0,443805.448,4371598.004,,
DES105360,12,Pimo,L,13,,3,0,,,,0,,,0,443805.448,4371600.004,,
DES105360,13,Pimo,L,7,,2,0,,,,0,,,30,443805.448,4371596.004,,"Cankers, TB"
DES105360,14,Pimo,L,15,,4,0,IPS,,,0,Branches,Previous,0,443804.448,4371595.004,,Pitchy bole
DES105360,15,Pimo,L,10,,3,0,,,,0,,,25,443805.448,4371593.004,,Pitchy bole
DES105360,16,Pimo,L,16,,5,0,IPS,RWB,,0,Branches,Previous,0,443804.448,4371595.004,,Cankers
DES105360,17,Pimo,L,19,,5,1,,,,0,,,25,443805.448,4371590.004,,
DES105360,18,Pimo,L,15,,4,1,IPS,,,0,Bole,Previous,15,443806.448,4371592.004,,PMB
DES105360,19,Pimo,L,8,,2,0,,,,0,,,15,443801.448,4371590.004,,
DES105360,20,Pimo,L,10,,2,0,,,,0,,,0,443798.448,4371595.004,,Pitchy bole
DES105360,21,Pimo,L,8,,1,0,,,,0,,,0,443799.448,4371598.004,,
DES105360,22,Pimo,L,18,,4,0,,,,0,,,10,443798.448,4371588.004,,"PMB, Cankers"
DES105360,23,Pimo,L,10,,1,0,,,,0,,,0,443794.448,4371587.004,,
DES105360,24,Pimo,L,11,,2,0,,,,0,,,10,443800.448,4371587.004,,
DES105360,25,Pimo,D,6,1,1,,,,,,,,100,443801.448,4371587.004,,PMB
DES105360,26,Pimo,L,7,,2,0,,,,0,,,0,443794.448,4371582.004,,
DES105360,27,Pimo,L,10,,3,0,,,,0,,,0,443801.448,4371573.004,,Pitchy bole
DES105360,28,Pimo,L,7,,2,0,,,,0,,,0,443801.448,4371571.004,,PMB
DES105360,29,Pimo,L,18,,5,2,,RWB,,0,Branches,Previous,5,443802.448,4371574.004,,"PS, Pitchy"
DES105360,30,Pimo,L,11,,3,0,,,,0,,,0,443801.448,4371577.004,,
DES105360,31,Pimo,L,6,,1,0,IPS,RWB,,0,Branches,Previous,45,443799.448,4371580.004,,
DES105360,32,Pimo,L,11,,3,0,,,,0,,,5,443800.448,4371582.004,,
DES105360,33,Pimo,L,34,,6,1,IPS,RWB,,0,Branches,Previous,10,443811.448,4371574.004,,
DES105360,34,Pimo,L,31,,6,1,IPS,RWB,,0,Branches,Previous,25,443805.448,4371584.004,,
DES105360,35,Pimo,L,18,,5,1,,RWB,,0,Branches,Previous,5,443815.448,4371579.004,,
DES105360,36,Pimo,L,11,,4,1,,,,0,,,15,443807.448,4371581.004,,PMB
DES105360,37,Pimo,L,24,,5,1,,RWB,,0,Branches,Previous,15,443812.448,4371579.004,,Scar at base
DES105360,38,Pimo,L,12,,2,0,,,,0,,,20,443804.448,4371578.004,,"PMB, Cankers"
DES105360,39,Pimo,L,8,,2,0,,,,0,,,0,443806.448,4371577.004,,
DES105360,40,Pimo,L,13,,3,0,,,,0,,,5,443813.448,4371585.004,,
DES105360,41,Pimo,L,12,,3,0,,,,0,,,5,443808.448,4371576.004,,PMB
DES105360,42,Pimo,L,15,,5,0,,,,0,,,10,443812.448,4371582.004,,
DES105360,43,Pimo,L,14,,3,0,,,,0,,,5,443803.448,4371573.004,,
DES105360,44,Pimo,L,23,,5,2,,RWB,,0,Branches,Previous,10,443811.448,4371583.004,,
DES105360,45,Pimo,L,47,,6,1,,RWB,,0,Branches,Previous,15,443810.448,4371585.004,,Scars on bole
DES133,1,Pimo,L,18,,4,1,,RWB,,0,Branches,Previous,20,442460.21,4369675.662,,
DES133,2,Pimo,L,22,,5,1,,,MT,1,,,0,442462.21,4369675.662,,Cankers on Branches
DES133,3,Pimo,D,19,1,3,,IPS,RWB,,,Branches,Previous,100,442466.21,4369677.662,,PMB
DES133,4,Pimo,L,20,,4,1,,RWB,MT,3,Branches,Previous,20,442467.21,4369679.662,,
DES133,5,Pimo,D,10,1,1,,,RWB,,,Both,Previous,100,442468.21,4369679.662,,
DES133,6,Pimo,D,22,2,4,,IPS,RWB,MT,,Both,Previous,100,442471.21,4369677.662,,
DES133,7,Pimo,D,12,1,2,,IPS,RWB,,,Both,Previous,100,442471.21,4369677.662,,Witchesbroom
DES133,8,Pimo,L,14,,3,0,,,MT,3,,,15,442471.21,4369681.662,,
DES133,9,Pimo,L,14,,4,1,,RWB,,0,Branches,Previous,10,442468.21,4369675.662,,
DES133,10,Pimo,L,10,,3,1,,RWB,,0,Branches,Previous,45,442459.21,4369676.662,,Cankers
DES133,11,Pimo,L,34,,6,3,IPS,,MT,4,Branches,Previous,15,442458.21,4369679.662,,
DES133,12,Pimo,L,11,,4,0,,,MT,3,,,5,442459.21,4369679.662,,
DES133,13,Pimo,L,26,,4,0,IPS,RWB,MT,3,Both,Previous,40,442463.21,4369683.662,,PMB
DES133,14,Pimo,L,13,,3,0,,RWB,,0,Branches,Previous,10,442463.21,4369687.662,,
DES133,15,Pimo,L,20,,3,2,,,MT,1,,,5,442458.21,4369688.662,,Cankers on Branches
DES133,16,Pimo,L,11,,2,1,,,,0,,,0,442458.21,4369691.662,,
DES133,17,Pimo,L,14,,4,1,,,,0,,,5,442455.21,4369685.662,,Cankers on Branches
DES133,18,Pimo,L,9,,2,1,,,,0,,,0,442455.21,4369681.662,,
DES133,19,Pimo,L,11,,2,0,,,MT,1,,,0,442456.21,4369679.662,,
DES133,20,Pimo,L,8,,1,0,,,MT,4,,,0,442452.21,4369682.662,,
DES133,21,Pimo,L,11,,2,0,,,MT,2,,,0,442446.21,4369681.662,,
DES133,22,Pimo,L,15,,4,2,,,MT,2,,,0,442443.21,4369677.662,,
DES133,23,Pimo,L,23,,5,3,,RWB,,0,Branches,Previous,15,442441.21,4369675.662,,Witchesbroom
DES133,24,Pimo,L,7,,1,0,,,MT,2,,,0,442447.21,4369675.662,,
DES133,25,Pimo,L,46,,5,3,,RWB,MT,4,Branches,Previous,15,442450.21,4369676.662,,
DES133,26,Pimo,L,18,,4,1,,,MT,3,,,10,442451.21,4369672.662,,
DES133,27,Pimo,L,15,,3,1,,,MT,4,,,0,442448.21,4369674.662,,
DES133,28,Pimo,D,12,1,1,,,RWB,,,Bole,Previous,100,442445.21,4369672.662,,
DES133,29,Pimo,L,7,,1,0,,,,0,,,30,442446.21,4369671.662,,
DES133,30,Pimo,L,24,,4,2,,RWB,MT,3,Branches,Previous,10,442443.21,4369673.662,,Witchesbroom
DES133,31,Pimo,L,6,,1,0,,,,0,,,0,442445.21,4369668.662,,
DES133,32,Pimo,L,17,,5,1,IPS,RWB,,0,Branches,Previous,5,442455.21,4369658.662,,Pitch on Branches
DES133,33,Pimo,L,18,,4,0,IPS,RWB,,0,Branches,Previous,20,442455.21,4369662.662,,PMB
DES133,34,Pimo,L,10,,2,0,,,MT,2,,,0,442456.21,4369671.662,,
DES133,35,Pimo,L,6,,1,0,,,,0,,,0,442462.21,4369670.662,,
DES133,36,Pimo,L,8,,1,0,,,,0,,,0,442463.21,4369673.662,,
DES133,37,Pimo,L,12,,3,2,,,MT,1,,,5,442466.21,4369673.662,,
DES133,38,Pimo,L,33,,5,1,IPS,RWB,MT,3,Branches,Previous,35,442468.21,4369673.662,,Cankers
DES133,39,Pimo,L,15,,4,2,,RWB,MT,1,Branches,Previous,20,442473.21,4369671.662,,
DES133,40,Pimo,L,22,,5,1,IPS,RWB,MT,1,Branches,Previous,10,442471.21,4369668.662,,
DES133,41,Pimo,L,15,,4,1,,,MT,2,,,20,442472.21,4369666.662,,
DES133,42,Pimo,L,9,,1,0,,,MT,2,,,0,442462.21,4369666.662,,
DES133,43,Pimo,L,10,,2,1,,,MT,1,,,5,442460.21,4369662.662,,
DES133,44,Pimo,L,25,,5,3,IPS,RWB,MT,3,Branches,Previous,15,442463.21,4369664.662,,
DES133,45,Pimo,L,24,,5,3,IPS,RWB,MT,2,Branches,Previous,20,442460.21,4369660.662,,
DES133,46,Pimo,L,7,,1,0,,,MT,2,,,20,442465.21,4369665.662,,
DES133,47,Pimo,L,13,,2,1,,,MT,1,,,5,442462.21,4369661.662,,
DES133,48,Pimo,L,7,,2,0,,,MT,2,,,15,442467.21,4369668.662,,
DES133,49,Pimo,L,23,,4,3,,RWB,MT,3,Branches,Previous,20,442465.21,4369669.662,,
DES133,50,Pimo,L,15,,3,0,,,MT,3,,,10,442463.21,4369665.662,,
DES133,51,Pimo,L,6,,1,0,,,,0,,,5,442461.21,4369670.662,,Cankers on Branches
DES133,52,Pimo,L,7,,2,0,,,MT,2,,,5,442464.21,4369667.662,,
DES51,1,Juos,L,30,,2,,,,,0,,,35,452312.25,4374483.84,,
DES51,2,Pimo,L,35,,5,1,IPS,RWB,MT,3,Branches,Previous,15,452320.25,4374478.84,,Cankers
DES51,3,Pimo,L,10,,1,0,,,MT,1,,,0,452321.25,4374472.84,,
DES51,4,Juos,L,34,,4,,,,,0,,,50,452315.25,4374477.84,,
DES51,5,Pimo,D,22,1,1,,,,MT,,,,100,452305.25,4374471.84,,Cankers
DES51,6,Pimo,L,9,,1,0,,,,0,,,0,452305.25,4374475.84,,TB
DES51,7,Pimo,L,66,,6,2,IPS,RWB,MT,2,Branches,Previous,35,452301.25,4374477.84,,Cankers
DES51,8,Pimo,D,41,3,5,,,,,,,,100,452300.25,4374472.84,,Unk
DES51,9,Juos,L,56,,5,,,,,0,,,15,452300.25,4374470.84,,
DES51,10,Juos,L,31,,4,,,,,0,,,60,452299.25,4374481.84,,
DES51,11,Pimo,L,12,,3,0,IPS,,MT,3,Branches,Previous,20,452300.25,4374484.84,,Cankers
DES51,12,Juos,L,44,,5,,,,,0,,,25,452291.25,4374482.84,,
DES51,13,Juos,L,15,,1,,,,,0,,,20,452291.25,4374484.84,,
DES51,14,Pimo,L,24,,2,0,,RWB,,0,Branches,Previous,0,452290.25,4374484.84,,
DES51,15,Pimo,L,39,,6,1,,RWB,,0,Branches,Previous,35,452291.25,4374490.84,,
DES51,16,Pimo,L,23,,3,0,,,MT,2,,,15,452295.25,4374488.84,,Scars on branches
DES51,17,Pimo,L,20,,4,1,,,MT,3,,,15,452297.25,4374488.84,,Cankers
DES51,18,Pimo,L,20,,4,0,,,MT,3,,,0,452301.25,4374487.84,,Pitchy bole and Cankers
DES51,19,Pimo,L,15,,3,0,,,MT,3,,,10,452298.25,4374488.84,,Cankers
DES51,20,Pimo,D,23,1,2,,,RWB,MT,,Bole,Previous,100,452298.25,4374492.84,,Cankers
DES51,21,Pimo,D,22,1,3,,IPS,RWB,MT,,Both,Previous,100,452297.25,4374492.84,,Cankers
DES51,22,Juos,D,50,2,3,,,,,,,,100,452301.25,4374499.84,,Unk
DES51,23,Pimo,L,24,,5,1,IPS,RWB,MT,2,Branches,Previous,15,452300.25,4374492.84,,Cankers
DES51,24,Pimo,L,16,,4,1,,RWB,MT,3,Branches,Previous,20,452299.25,4374492.84,,
DES51,25,Juos,L,26,,3,,,,,0,,,10,452305.25,4374488.84,,
DES51,26,Juos,L,59,,5,,,,,0,,,15,452308.25,4374496.84,,
DES51,27,Pimo,L,20,,3,0,,,MT,2,,,0,452308.25,4374501.84,,
DES51,28,Juos,D,30,4,2,,,,,,,,100,452310.25,4374493.84,,
DES51,29,Pimo,L,23,,3,0,,,MT,2,,,0,452314.25,4374492.84,,
DES51,30,Pimo,L,25,,3,1,,,MT,2,,,0,452318.25,4374492.84,,"Witches broom, pitchy"
DES51,31,Pimo,L,32,,4,2,,RWB,,0,,,25,452309.25,4374488.84,,
DES51,32,Pimo,D,17,1,5,,IPS,,,0,Both,Previous,100,452293.25,4374478.84,,
DES51,33,Pimo,D,17,1,4,,IPS,RWB,,0,Both,Previous,100,452293.25,4374478.84,,
DES51,34,Pimo,L,8,,2,0,,,MT,3,,,15,452291.25,4374477.84,,
DES51,35,Pimo,L,15,,4,0,IPS,,MT,2,Both,Previous,90,452291.25,4374475.84,,
DES51,36,Pimo,L,14,,4,0,IPS,RWB,MT,,Both,Previous,100,452292.25,4374490.84,,
DES51,37,Pimo,L,11,,3,0,,,MT,3,,,5,452293.25,4374492.84,,
DES51,38,Pimo,L,8,,4,0,,,MT,5,,,10,452294.25,4374500.84,,
DES51,39,Pimo,L,18,,5,0,,,MT,5,,,10,452294.25,4374497.84,,
DES51,40,Pimo,D,27,1,5,,IPS,RWB,MT,,Both,Previous,100,452296.25,4374498.84,,
DES51,41,Pimo,D,43,1,6,,IPS,RWB,MT,,Both,Previous,100,452299.25,4374493.84,,
DES51,42,Pimo,L,32,,5,0,,RWB,MT,3,Branches,Previous,40,452294.25,4374484.84,,
DES51,43,Pimo,L,13,,3,0,,,,0,,,15,452296.25,4374481.84,,
DES51,44,Pimo,L,26,,6,0,,RWB,MT,3,Branches,Previous,25,452295.25,4374481.84,,
DES51,45,Pimo,L,30,,6,0,,RWB,,0,Branches,Previous,15,452292.25,4374477.84,,
DES51,46,Pimo,L,46,,6,0,IPS,RWB,,0,Branches,Previous,10,452298.25,4374479.84,,
DES51,47,Pimo,L,17,,5,0,IPS,,MT,3,Branches,Previous,10,452305.25,4374478.84,,
DES51,48,Pimo,L,11,,2,0,,RWB,MT,3,Branches,Previous,5,452306.25,4374478.84,,
DES51,49,Pimo,D,18,1,4,,IPS,RWB,MT,,,,100,452309.25,4374479.84,,
DES51,50,Pimo,L,10,,2,0,,,MT,4,,,5,452308.25,4374484.84,,
DES51,51,Pimo,D,20,1,4,,IPS,RWB,MT,,Both,Previous,100,452310.25,4374484.84,,
DES51,52,Pimo,D,13,1,3,,IPS,RWB,MT,,Both,Previous,100,452311.25,4374483.84,,
DES51,53,Pimo,D,12,1,3,,IPS,RWB,MT,,Both,Previous,100,452314.25,4374484.84,,
DES51,54,Pimo,L,11,,1,0,,,MT,3,,,0,452316.25,4374493.84,,
DES51,55,Pimo,L,26,,5,1,IPS,RWB,MT,3,Branches,Previous,30,452312.25,4374497.84,,
DES51,56,Pimo,L,20,,4,0,,RWB,MT,5,Branches,Previous,25,452309.25,4374496.84,,
DES51,57,Pimo,D,9,1,1,,,RWB,MT,,Both,Previous,100,452309.25,4374496.84,,
DES51,58,Juos,L,26,,6,,,,,0,,,10,452310.25,4374494.84,,
DES51,59,Juos,L,12,,3,,,,,0,,,5,452310.25,4374492.84,,
DES55,1,Pimo,D,35,1,5,,IPS,RWB,MT,,Both,Previous,100,451658.019,4373940.897,,
DES55,2,Pimo,D,22,1,5,,IPS,RWB,MT,,Both,Previous,100,451661.019,4373939.897,,
DES55,3,Pimo,D,28,1,5,,IPS,RWB,MT,,Both,Previous,100,451667.019,4373940.897,,
DES55,4,Pimo,L,16,,1,0,,,MT,3,,,0,451665.019,4373944.897,,
DES55,5,Pimo,L,11,,1,0,,,MT,3,,,0,451663.019,4373946.897,,
DES55,6,Pimo,L,26,,5,1,IPS,RWB,MT,3,Branches,Previous,30,451659.019,4373950.897,,
DES55,7,Pimo,L,20,,4,0,,RWB,MT,5,Branches,Previous,25,451656.019,4373949.897,,
DES55,8,Pimo,D,9,1,1,,,RWB,MT,,Both,Previous,100,451656.019,4373949.897,,
DES55,9,Juos,L,26,,6,,,,,0,,,10,451657.019,4373947.897,,
DES55,10,Juos,L,18,,3,,,,,0,,,5,451657.019,4373945.897,,
DES55,11,Juos,L,42,,5,,,,,0,,,5,451653.019,4373946.897,,
DES55,12,Pimo,L,28,,6,1,IPS,RWB,,0,Branches,Previous,20,451650.019,4373945.897,,
DES55,13,Pimo,L,25,,4,0,,RWB,MT,3,Branches,Previous,30,451650.019,4373941.897,,
DES55,14,Juos,L,28,,5,,,,,0,,,10,451648.019,4373949.897,,
DES55,15,Juos,L,20,,5,,,,,0,,,0,451646.019,4373949.897,,
DES55,16,Pimo,D,25,1,2,,IPS,RWB,MT,,Both,Previous,100,451647.019,4373951.897,,
DES55,17,Pimo,D,18,1,4,,,RWB,MT,,Branches,Previous,100,451649.019,4373951.897,,
DES55,18,Pimo,D,24,1,2,,,RWB,MT,,Branches,Previous,100,451651.019,4373953.897,,
DES55,19,Pimo,D,14,1,1,,,RWB,MT,,Branches,Previous,100,451648.019,4373952.897,,
DES55,20,Pimo,L,34,,6,1,,RWB,MT,5,Branches,Previous,20,451647.019,4373940.897,,
DES55,21,Juos,L,24,,5,,,,,0,,,0,451638.019,4373940.897,,
DES55,22,Pimo,D,20,1,4,,IPS,RWB,MT,,Both,Previous,100,451638.019,4373938.897,,
DES55,23,Pimo,L,22,,6,0,,RWB,MT,3,Branches,Previous,10,451637.019,4373937.897,,
DES55,24,Pimo,D,24,1,4,,IPS,RWB,MT,,Both,Previous,100,451635.019,4373938.897,,
DES55,25,Pimo,L,18,,5,0,,RWB,,0,Branches,Previous,30,451639.019,4373935.897,,
DES55,26,Pimo,L,32,,5,0,,RWB,MT,3,Branches,Previous,40,451641.019,4373937.897,,
DES55,27,Pimo,L,26,,3,0,,,,0,,,15,451643.019,4373934.897,,
DES55,28,Pimo,L,26,,6,0,,RWB,MT,3,Branches,Previous,25,451642.019,4373934.897,,
DES55,29,Pimo,L,30,,6,0,,RWB,,0,Branches,Previous,15,451639.019,4373930.897,,
DES55,30,Pimo,L,46,,6,0,IPS,RWB,,0,Branches,Previous,10,451645.019,4373932.897,,
DES55,31,Pimo,L,24,,6,0,IPS,RWB,,0,Branches,Previous,60,451651.019,4373924.897,,
DES55,32,Pimo,L,23,,3,0,IPS,RWB,,0,Branches,Previous,30,451651.019,4373922.897,,
DES55,33,Pimo,L,16,,5,0,,RWB,MT,3,Branches,Previous,15,451654.019,4373924.897,,
DES55,34,Pimo,L,18,,4,0,,RWB,MT,3,Branches,Previous,20,451657.019,4373925.897,,
DES55,35,Pimo,D,19,1,1,,,RWB,MT,,Both,Previous,100,451656.019,4373928.897,,
DES55,36,Pimo,L,21,,5,0,IPS,RWB,MT,3,Branches,Previous,10,451653.019,4373926.897,,
DES55,37,Juos,L,28,,6,,,,,0,,,25,451652.019,4373927.897,,
DES55,38,Pimo,L,34,,5,0,IPS,,MT,3,Branches,Previous,10,451652.019,4373931.897,,
DES55,39,Pimo,L,11,,2,0,,RWB,MT,3,Branches,Previous,5,451653.019,4373931.897,,
DES55,40,Pimo,D,18,1,4,,IPS,RWB,MT,,,,100,451656.019,4373932.897,,
DES55,41,Pimo,L,15,,2,0,,,MT,4,,,5,451655.019,4373937.897,,
DES55,42,Pimo,D,20,1,4,,IPS,RWB,MT,,Both,Previous,100,451657.019,4373937.897,,
DES55,43,Pimo,D,25,1,3,,IPS,RWB,MT,,Both,Previous,100,451658.019,4373936.897,,
DES55,44,Pimo,D,12,1,3,,IPS,RWB,MT,,Both,Previous,100,451661.019,4373937.897,,
DES55,45,Pimo,L,31,,6,0,IPS,RWB,MT,2,Branches,Previous,20,451661.019,4373932.897,,
DES55,46,Pimo,D,32,1,5,,IPS,RWB,MT,,Both,Previous,100,451663.019,4373935.897,,
DES55,47,Pimo,L,28,,6,0,IPS,RWB,MT,3,Branches,Previous,20,451663.019,4373932.897,,
DES55,48,Pimo,L,22,,2,0,,RWB,MT,4,Branches,Previous,10,451664.019,4373935.897,,
DES55,49,Juos,L,26,,5,,,,,0,,,5,451667.019,4373938.897,,
DES55,50,Pimo,D,28,1,4,,IPS,RWB,MT,,Both,Previous,100,451665.019,4373933.897,,
DES965,1,Pimo,L,44,,6,1,IPS,RWB,,0,Branches,Previous,10,434699.468,4337276.777,1,
DES965,2,Pimo,L,32,,6,1,,RWB,,0,Branches,Previous,25,434699.468,4337277.777,,Scars on bole
DES965,3,Juos,L,18,,4,,,,,0,,,20,434701.468,4337281.777,,
DES965,4,Juos,L,18,,5,,,,,0,,,15,434702.468,4337282.777,,
DES965,5,Juos,L,6,,1,,,,,0,,,15,434704.468,4337280.777,,
DES965,6,Juos,L,27,,4,,,,,0,,,10,434707.468,4337288.777,,
DES965,7,Pimo,L,22,,5,0,,RWB,,0,Branches,Previous,20,434705.468,4337291.777,,Cankers
DES965,8,Pimo,L,42,,5,0,IPS,RWB,,0,Branches,Previous,20,434702.468,4337291.777,2,
DES965,9,Pimo,L,42,,6,0,IPS,RWB,,0,Branches,Previous,30,434696.468,4337289.777,3,
DES965,10,Pimo,L,32,,5,1,,RWB,,0,Branches,Previous,10,434698.468,4337293.777,,
DES965,11,Juos,L,8,,2,,,,,0,,,30,434702.468,4337291.777,,
DES965,12,Juos,D,48,3,3,,,,,,,,100,434693.468,4337289.777,,
DES965,13,Juos,L,36,,4,,,,,0,,,15,434693.468,4337287.777,,
DES965,14,Juos,L,24,,5,,,,,0,,,35,434691.468,4337289.777,,
DES965,15,Pimo,L,38,,6,0,,RWB,,0,Branches,Previous,20,434691.468,4337290.777,,Scars on bole
DES965,16,Pimo,L,15,,4,0,,,,0,,,0,434684.468,4337296.777,,
DES965,17,Pimo,L,48,,6,2,,RWB,,0,Branches,Previous,15,434683.468,4337295.777,,
DES965,18,Juos,L,55,,5,,,,,0,,,15,434688.468,4337288.777,,
DES965,19,Juos,L,15,,2,,,,,0,,,20,434687.468,4337284.777,,
DES965,20,Juos,L,22,,3,,,,,0,,,10,434687.468,4337281.777,,
DES965,21,Pimo,D,12,2,1,,IPS,RWB,,,Both,Previous,100,434685.468,4337279.777,,
DES965,22,Pimo,L,28,,4,1,,RWB,,0,Branches,Previous,10,434683.468,4337279.777,,
DES965,23,Juos,L,16,,1,,,,,0,,,0,434677.468,4337280.777,,
DES965,24,Pimo,L,22,,4,1,,RWB,,0,Branches,Previous,25,434678.468,4337278.777,,
DES965,25,Juos,L,10,,1,,,,,0,,,0,434678.468,4337285.777,,
DES965,26,Pimo,L,9,,1,1,,,,0,,,0,434684.468,4337280.777,,
DES965,27,Pimo,L,11,,2,0,,,,0,,,0,434683.468,4337278.777,,
DES965,28,Pimo,L,18,,3,0,,RWB,,0,Branches,Previous,10,434687.468,4337270.777,,
