XCoord,YCoord,COMMENT,PLOT
520208.44222548,4370188.17810557,20,SPR1575360
520207.39563296,4370187.21436206,19,SPR1575360
520206.80492563,4370186.23816289,24,SPR1575360
520210.57044302,4370187.07930663,23,SPR1575360
520215.51101912,4370192.22680867,37,SPR1575360
520214.80704225,4370186.76553563,27,SPR1575360
520218.53400780,4370185.84527661,38,SPR1575360
520219.36493738,4370191.99343735,28,SPR1575360
520217.30645146,4370184.22159708,26,SPR1575360
520216.88319174,4370183.38221292,25,SPR1575360
520215.58530813,4370179.96402701,39,SPR1575360
520217.14711691,4370177.65021789,40,SPR1575360
520217.86269610,4370178.74501517,43,SPR1575360
520217.70893342,4370175.58880397,42,SPR1575360
520218.45740531,4370175.55274572,41,SPR1575360
520220.63105999,4370178.42875362,44,SPR1575360
520221.70180169,4370179.33811173,30,SPR1575360
520220.34018535,4370179.08993818,29,SPR1575360
520225.32622471,4370188.69643632,33,SPR1575360
520225.19304528,4370187.50885501,32,SPR1575360
520227.61226088,4370189.30481304,45,SPR1575360
520226.86476427,4370184.93865147,31,SPR1575360
520231.77669017,4370188.27949185,46,SPR1575360
520231.96972069,4370195.60008335,35,SPR1575360
520216.52837815,4370191.18386689,21,SPR1575360
519131.98648032,4367962.81975067,1,SPR1620120
519123.36149707,4367962.80598056,2,SPR1620120
519129.73747532,4367960.16940044,3,SPR1620120
519129.08817381,4367959.56334630,4,SPR1620120
519131.60091259,4367958.92315172,5,SPR1620120
519130.34410707,4367957.10069841,6,SPR1620120
519135.74629336,4367959.40674699,7,SPR1620120
519136.60695855,4367957.85451856,8,SPR1620120
519126.25861153,4367954.95209829,10,SPR1620120
519128.42145423,4367953.98410812,9,SPR1620120
519129.36278794,4367951.66938248,12,SPR1620120
519128.12301752,4367949.12857109,13,SPR1620120
519124.08370166,4367954.96727979,11,SPR1620120
519121.64583986,4367948.82163795,52,SPR1620120
519119.33487892,4367952.60241061,16,SPR1620120
519121.45731639,4367953.75078872,14,SPR1620120
519116.04308551,4367952.40411773,53,SPR1620120
519116.87029546,4367958.01339331,17,SPR1620120
519116.04140158,4367959.68863909,18,SPR1620120
519134.50271997,4367964.10472483,47,SPR1620120
519135.53885662,4367963.06692827,48,SPR1620120
519139.01932360,4367961.05511446,49,SPR1620120
519139.50796584,4367966.04857802,51,SPR1620120
519136.90707297,4367968.09574227,50,SPR1620120
519134.87455609,4367972.10168215,41,SPR1620120
519133.27569130,4367972.80868913,42,SPR1620120
519130.56800600,4367972.14092847,38,SPR1620120
519132.67461377,4367968.07149015,37,SPR1620120
519124.65716976,4367968.22201853,36,SPR1620120
519126.71250001,4367970.85404702,39,SPR1620120
519128.11206855,4367973.61611841,43,SPR1620120
519128.37149500,4367976.85033001,46,SPR1620120
519129.73592229,4367977.80847746,45,SPR1620120
519128.92015314,4367979.06637341,44,SPR1620120
519123.65910836,4367978.38922503,35,SPR1620120
519119.14531379,4367977.27582523,32,SPR1620120
519123.73390716,4367974.15190602,34,SPR1620120
519121.77266914,4367968.56635267,31,SPR1620120
519132.45637868,4367970.28801553,40,SPR1620120
519117.12614835,4367979.50379208,33,SPR1620120
519108.59296320,4367971.69683547,24,SPR1620120
519108.46870213,4367973.14325493,25,SPR1620120
519113.60924114,4367971.44159635,28,SPR1620120
519113.07003993,4367973.17924558,27,SPR1620120
519116.28970660,4367970.37418399,30,SPR1620120
519115.79098073,4367969.55615440,29,SPR1620120
519117.78828812,4367967.04694080,19,SPR1620120
519112.14572051,4367964.72156125,22,SPR1620120
519111.62899253,4367966.32035107,23,SPR1620120
519112.33446445,4367963.64195065,21,SPR1620120
519112.53579340,4367963.86588121,20,SPR1620120
519110.57213000,4367974.77139386,26,SPR1620120
519112.81251560,4367957.38320823,54,SPR1620120
519115.37931490,4367969.90383351,55,SPR1620120
519073.03205629,4368068.99683640,80,SPR1620360
519077.06561191,4368069.51191041,85,SPR1620360
519078.58558441,4368070.31315933,1,SPR1620360
519079.52724135,4368067.52958099,86,SPR1620360
519081.00652988,4368068.28558058,87,SPR1620360
519082.15630046,4368066.78561122,88,SPR1620360
519082.36940615,4368068.09357725,89,SPR1620360
519083.41162821,4368069.38992989,5,SPR1620360
519083.51244422,4368065.54629113,90,SPR1620360
519085.03644921,4368066.43264309,91,SPR1620360
519085.67654880,4368064.41120245,92,SPR1620360
519082.60774028,4368061.58472078,105,SPR1620360
519084.11832012,4368061.65469459,104,SPR1620360
519086.01318127,4368061.76111602,103,SPR1620360
519087.77225819,4368061.19327469,100,SPR1620360
519086.68495585,4368062.40763065,101,SPR1620360
519086.37117665,4368060.94873240,102,SPR1620360
519083.40016722,4368058.03416025,107,SPR1620360
519079.23487123,4368057.38879120,108,SPR1620360
519079.55044138,4368056.10593815,109,SPR1620360
519079.68287126,4368055.09209464,110,SPR1620360
519074.79017130,4368054.18282264,111,SPR1620360
519074.07201113,4368055.45357814,112,SPR1620360
519073.93930094,4368055.82186127,113,SPR1620360
519073.43416523,4368056.49694019,116,SPR1620360
519073.14993116,4368057.37718502,114,SPR1620360
519071.66000761,4368058.05719779,115,SPR1620360
519070.81653999,4368062.89242297,81,SPR1620360
519068.12787187,4368064.41872194,82,SPR1620360
519067.55920846,4368067.02443438,77,SPR1620360
519066.30428298,4368065.25660287,76,SPR1620360
519066.07068971,4368063.11867813,83,SPR1620360
519064.63396976,4368060.83424715,84,SPR1620360
519061.93740002,4368064.49214979,73,SPR1620360
519063.31415507,4368064.74041702,74,SPR1620360
519063.35631302,4368066.62542416,75,SPR1620360
519062.55236086,4368068.77836898,72,SPR1620360
519061.89079176,4368069.34577908,71,SPR1620360
519063.14018553,4368070.26289169,70,SPR1620360
519073.59755771,4368070.90669266,56,SPR1620360
519073.16897740,4368072.57481952,55,SPR1620360
519074.25461946,4368072.60035510,54,SPR1620360
519075.19069578,4368074.21116951,53,SPR1620360
519074.89183333,4368075.75251892,52,SPR1620360
519072.77411972,4368075.40205074,51,SPR1620360
519069.69787445,4368074.80946390,57,SPR1620360
519069.52976019,4368072.86519532,58,SPR1620360
519066.88508188,4368073.55425250,59,SPR1620360
519064.52785067,4368073.44563006,66,SPR1620360
519062.59325017,4368072.45148780,69,SPR1620360
519060.39649767,4368074.55493018,67,SPR1620360
519061.40649648,4368076.46778200,64,SPR1620360
519061.76839795,4368075.90846951,65,SPR1620360
519063.73170262,4368076.32293584,63,SPR1620360
519066.34696809,4368076.57822625,60,SPR1620360
519066.42268556,4368077.16687955,61,SPR1620360
519062.88872087,4368079.33429505,14,SPR1620360
519065.49472197,4368085.31617877,48,SPR1620360
519067.27953797,4368084.52085887,47,SPR1620360
519070.61763617,4368084.28061897,46,SPR1620360
519071.62274128,4368083.14291425,45,SPR1620360
519072.02745347,4368083.36483114,49,SPR1620360
519072.65538762,4368084.87700305,39,SPR1620360
519074.52784847,4368084.65465408,38,SPR1620360
519075.75195263,4368082.47023507,40,SPR1620360
519074.84427123,4368081.89994886,41,SPR1620360
519074.39550451,4368080.48067001,42,SPR1620360
519076.54002780,4368081.12576465,32,SPR1620360
519076.09987660,4368080.01288927,43,SPR1620360
519077.27493710,4368081.12353330,31,SPR1620360
519078.37874167,4368080.68081404,29,SPR1620360
519077.82707889,4368080.57159046,30,SPR1620360
519076.66154946,4368082.08648245,33,SPR1620360
519077.60609028,4368083.59273305,34,SPR1620360
519079.08499817,4368083.73335114,37,SPR1620360
519080.42283699,4368082.79713060,36,SPR1620360
519080.39671089,4368081.42644939,35,SPR1620360
519083.32333657,4368080.23401885,12,SPR1620360
519082.88311635,4368078.52189428,16,SPR1620360
519081.73511318,4368077.81598396,22,SPR1620360
519080.69198778,4368077.65916841,122,SPR1620360
519082.35597980,4368076.43118629,23,SPR1620360
519078.14320076,4368076.89482741,28,SPR1620360
519077.72505197,4368076.30016294,27,SPR1620360
519077.74260959,4368072.80293750,26,SPR1620360
519081.08554764,4368072.07667153,2,SPR1620360
519080.97757403,4368073.36429386,25,SPR1620360
519080.75076183,4368073.72318190,24,SPR1620360
519083.88627068,4368071.52868555,124,SPR1620360
519083.23906079,4368071.25160020,21,SPR1620360
519085.87242115,4368071.93140635,8,SPR1620360
519086.36365747,4368070.21434763,7,SPR1620360
519085.63822287,4368069.64506678,123,SPR1620360
519085.46275285,4368077.56077774,18,SPR1620360
519084.83594279,4368076.73592640,17,SPR1620360
519087.46618808,4368074.53623454,13,SPR1620360
519090.12861093,4368072.68194530,3,SPR1620360
519091.81321517,4368073.51351468,10,SPR1620360
519083.34212615,4368071.43699700,21,SPR1620360
519086.48920315,4368066.51715555,94,SPR1620360
519086.56244854,4368064.99833626,93,SPR1620360
519091.68877309,4368067.20091493,98,SPR1620360
519091.54230704,4368067.54570017,96,SPR1620360
519090.70466053,4368068.36726270,99,SPR1620360
519091.45686392,4368068.28179120,97,SPR1620360
519087.43750664,4368066.83705282,95,SPR1620360
519083.71981947,4368074.77500657,20,SPR1620360
519083.83985663,4368076.71973740,19,SPR1620360
519070.09555019,4368070.67548519,79,SPR1620360
519070.38216313,4368068.74853172,78,SPR1620360
519063.69046966,4368074.14074945,68,SPR1620360
519066.38516627,4368071.06146976,118,SPR1620360
519067.35350261,4368074.74365996,119,SPR1620360
519077.74840843,4368063.13396164,106,SPR1620360
519083.91012477,4368067.21418606,117,SPR1620360
519086.42771655,4368070.19334470,6,SPR1620360
518990.99604588,4368013.04251200,1,SPR1620240
518994.48421301,4368016.32612220,3,SPR1620240
518993.54137805,4368015.52308278,2,SPR1620240
518994.89436556,4368018.87059444,4,SPR1620240
518994.41936125,4368022.29379960,12,SPR1620240
518994.60666101,4368024.86666498,13,SPR1620240
518994.36306545,4368025.55685857,14,SPR1620240
519001.00059938,4368022.49306565,11,SPR1620240
519001.56098974,4368020.09578447,10,SPR1620240
518999.91610825,4368019.08930242,9,SPR1620240
518999.22493888,4368017.77708606,8,SPR1620240
519003.67727883,4368013.07226880,7,SPR1620240
518999.66447923,4368010.48637315,6,SPR1620240
518996.90743386,4368014.05009897,5,SPR1620240
518995.27078835,4368010.63072723,43,SPR1620240
518993.45476295,4368003.57798202,42,SPR1620240
518990.67512495,4368003.90794069,39,SPR1620240
518992.83081284,4368001.45646630,38,SPR1620240
518989.11836923,4368003.65332600,37,SPR1620240
518988.41962872,4368001.15967360,36,SPR1620240
518986.03400331,4367995.52398047,15,SPR1620240
518985.76497133,4368002.44406864,35,SPR1620240
518980.08678909,4368012.88512354,34,SPR1620240
518974.88635421,4368015.22794699,33,SPR1620240
518976.01920203,4368018.63721508,32,SPR1620240
518980.96866559,4368017.66300545,27,SPR1620240
518982.28973898,4368017.06193914,30,SPR1620240
518982.95829511,4368016.03681665,26,SPR1620240
518981.81964946,4368018.81556351,28,SPR1620240
518984.75264012,4368023.08518212,29,SPR1620240
518984.74253765,4368024.05358530,31,SPR1620240
518986.96461621,4368022.29679683,18,SPR1620240
518986.08276993,4368019.06675563,19,SPR1620240
518988.14540696,4368016.20408128,22,SPR1620240
518989.08367702,4368015.60893728,21,SPR1620240
518987.93165604,4368014.94051733,23,SPR1620240
518986.86055998,4368013.15856652,25,SPR1620240
518989.07578180,4368013.02574558,24,SPR1620240
518990.51032582,4368020.01113309,20,SPR1620240
518991.11912804,4368021.45444805,17,SPR1620240
518991.40645341,4368024.56021543,16,SPR1620240
518993.60127376,4367998.57334861,40,SPR1620240
519000.42266212,4368000.00064593,41,SPR1620240
513776.19751280,4419193.77869662,1,TOI533360
513776.97990102,4419198.13323519,8,TOI533360
513780.46168117,4419199.71161090,7,TOI533360
513776.64302794,4419201.03622690,13,TOI533360
513779.65496974,4419200.34513823,40,TOI533360
513773.24935059,4419209.89945224,12,TOI533360
513764.57011293,4419204.08550345,17,TOI533360
513773.34653818,4419198.26973653,14,TOI533360
513770.87784751,4419197.09483014,50,TOI533360
513772.49357179,4419196.80867785,42,TOI533360
513771.26634954,4419194.57290309,43,TOI533360
513771.10133993,4419194.89042312,15,TOI533360
513777.72256074,4419207.90514771,41,TOI533360
513780.87867044,4419203.61866352,10,TOI533360
513783.79829207,4419200.66176234,5,TOI533360
513783.41355465,4419206.72114326,6,TOI533360
513782.13064715,4419208.77299578,11,TOI533360
513766.41593560,4419195.92617570,46,TOI533360
513767.35653699,4419197.72594627,16,TOI533360
513764.06448170,4419194.38809642,20,TOI533360
513763.41367328,4419196.47621172,45,TOI533360
513762.10961721,4419196.09366396,19,TOI533360
513760.27624206,4419200.33461405,18,TOI533360
513759.37717356,4419190.14793071,21,TOI533360
513760.70483994,4419187.13872092,48,TOI533360
513763.36101839,4419188.23171504,47,TOI533360
513761.93009742,4419180.94229243,64,TOI533360
513767.61861390,4419190.54431115,65,TOI533360
513769.48201168,4419188.86616026,22,TOI533360
513770.36113600,4419188.71503793,66,TOI533360
513768.61316908,4419186.36521525,23,TOI533360
513769.32078434,4419181.47629235,24,TOI533360
513769.45546968,4419180.41623703,67,TOI533360
513771.58329705,4419175.44776832,49,TOI533360
513771.17798426,4419175.63759834,27,TOI533360
513776.26289056,4419176.38350995,28,TOI533360
513775.98832907,4419180.07254216,31,TOI533360
513772.92308267,4419181.13853420,25,TOI533360
513776.53236024,4419183.83809702,53,TOI533360
513777.35133369,4419180.87903411,30,TOI533360
513776.99900370,4419184.52174415,52,TOI533360
513775.54704836,4419187.22273693,26,TOI533360
513781.28571887,4419180.29919141,37,TOI533360
513779.77962033,4419180.36289355,57,TOI533360
513780.89390671,4419175.84798287,29,TOI533360
513782.85306536,4419178.09826393,54,TOI533360
513783.52226321,4419178.99161674,55,TOI533360
513783.51959010,4419179.67143253,56,TOI533360
513780.61952525,4419184.91364641,63,TOI533360
513781.87748612,4419184.10825049,58,TOI533360
513786.74797433,4419179.29864947,59,TOI533360
513787.20806145,4419182.99348687,36,TOI533360
513785.63938064,4419183.77037839,60,TOI533360
513787.56582726,4419183.41609789,61,TOI533360
513788.77829409,4419184.88376093,62,TOI533360
513785.02056318,4419187.12699932,35,TOI533360
513781.25874235,4419189.27537963,33,TOI533360
513777.31255636,4419189.66788704,51,TOI533360
513778.04884179,4419190.34781074,32,TOI533360
513779.00316879,4419195.19277203,38,TOI533360
513780.30124367,4419194.57473676,70,TOI533360
513785.82089075,4419195.02537115,2,TOI533360
513786.47495790,4419192.69565982,3,TOI533360
513789.81631578,4419193.37665436,4,TOI533360
513790.61077762,4419191.00838374,34,TOI533360
513767.68029424,4419197.83711445,44,TOI533360
513775.55531041,4419193.69392313,39,TOI533360
513769.96761176,4419143.18340120,21,TOI533
513769.03798971,4419141.68255802,22,TOI533
513764.17378135,4419145.07431686,25,TOI533
513765.47070931,4419142.67230214,23,TOI533
513763.39851077,4419133.74829745,45,TOI533
513761.74533241,4419133.52663134,46,TOI533
513764.86999576,4419129.25795457,28,TOI533
513769.06368490,4419133.16111104,27,TOI533
513769.70274887,4419136.42097352,26,TOI533
513773.04023343,4419132.14750063,31,TOI533
513780.80628484,4419129.60770434,41,TOI533
513781.76871945,4419126.22877861,37,TOI533
513791.05489870,4419132.35256433,42,TOI533
513791.04153072,4419131.94904387,43,TOI533
513785.61178978,4419136.30460025,4,TOI533
513780.91369929,4419133.22314320,40,TOI533
513781.80914355,4419135.06732073,44,TOI533
513788.64287835,4419136.30368602,6,TOI533
513781.54450843,4419137.26802265,1,TOI533
513783.73286749,4419137.61470484,2,TOI533
513784.97362446,4419138.87486913,47,TOI533
513787.53062160,4419139.25848389,3,TOI533
513786.58573551,4419136.81952215,5,TOI533
513791.55774804,4419138.93297025,7,TOI533
513791.37049147,4419139.62070255,8,TOI533
513790.60463160,4419140.00562654,49,TOI533
513788.82495012,4419139.72671742,9,TOI533
513787.96989397,4419141.29312734,14,TOI533
513788.61516082,4419144.61152998,12,TOI533
513785.30928105,4419144.18978013,13,TOI533
513786.43824502,4419145.49007728,11,TOI533
513784.11275221,4419143.28504958,15,TOI533
513778.98710063,4419138.37577231,17,TOI533
513783.12169587,4419146.75271802,16,TOI533
513784.76212946,4419143.33518451,51,TOI533
513784.65594886,4419144.73380218,10,TOI533
513778.54614748,4419147.07817797,18,TOI533
513777.37284097,4419143.95007111,52,TOI533
513777.63920726,4419144.46688028,53,TOI533
513766.77274522,4419126.55425485,29,TOI533
513766.63939264,4419124.44550219,30,TOI533
513775.24196013,4419122.44827983,35,TOI533
513778.63001360,4419123.22482280,36,TOI533
513773.64598290,4419120.26595849,34,TOI533
513773.13529612,4419122.11261687,33,TOI533
513775.09314195,4419128.40395362,32,TOI533
513775.47050534,4419129.35017815,38,TOI533
513775.89845193,4419149.80255733,54,TOI533
513772.04856674,4419151.29475723,19,TOI533
513771.37531441,4419146.91842429,55,TOI533
513766.52297471,4419149.86468334,20,TOI533
513765.31610799,4419148.08513040,24,TOI533
513788.00208273,4419145.55680417,50,TOI533
513789.07374087,4419126.02564393,48,TOI533
513778.26777020,4419133.90705629,39,TOI533
507326.14306391,4389707.25238823,26,TOI1596
507325.64431552,4389706.17428516,39,TOI1596
507325.09119702,4389706.86013476,24,TOI1596
507325.21918013,4389706.75375318,25,TOI1596
507324.66552563,4389704.31844332,27,TOI1596
507326.62738688,4389703.23756359,40,TOI1596
507329.87561007,4389700.54469272,31,TOI1596
507331.04651308,4389699.62103761,30,TOI1596
507328.02839185,4389695.67426125,29,TOI1596
507326.46469818,4389699.95628393,28,TOI1596
507320.75055330,4389699.56178071,23,TOI1596
507317.89929374,4389704.19667904,22,TOI1596
507317.62790285,4389706.26701850,43,TOI1596
507316.54352616,4389708.73990805,21,TOI1596
507314.26314890,4389709.11378444,20,TOI1596
507311.71158279,4389710.87845118,19,TOI1596
507338.07573099,4389711.27158926,1,TOI1596
507337.92001124,4389714.18094102,5,TOI1596
507340.43117643,4389713.89317233,4,TOI1596
507338.26727830,4389716.54313738,6,TOI1596
507337.72000891,4389718.27582918,41,TOI1596
507341.00759603,4389718.92348944,7,TOI1596
