"","X","plot","year","Pndjfm","VPDaso","VPDmjj","logP","vpdtot","tmean","tmax","vpdmax","ppt_tot","stdP","stdVPD","MAP_anom","fdsi","MAT_anom"
"53",53,"DES1014",1948,36.7349996566773,5.9909,0,3.60372996972631,2.99545,6.75666696578265,19.4500007629395,17.8701,193.688000679016,0.389176760386625,0.25652361149176,-38.9650879678235,0.0275845521347298,-1.28025753858274
"54",54,"DES1014",1949,24.1020002365112,5.1049,0,3.18229483441813,2.55245,7.2514169414838,20.6780014038086,19.7718,186.247000694275,-0.264327973442105,-0.404207907222416,-46.4060879525645,0.110052119730027,-0.785507562881591
"55",55,"DES1014",1950,18.9879999160766,4.6839,0,2.94380719626926,2.34195,8.54241711894671,20.8090019226074,19.9778,205.083998441696,-0.634142418020747,-0.718167240606916,-27.5690902051435,0.123150990810744,0.505492614581319
"56",56,"DES1014",1951,52.4870014190674,7.3812,0,3.96056554692385,3.6906,7.76241694639126,20.5270004272461,19.5283,216.554997444153,0.942509217412483,1.29333515829573,-16.0980912026865,-0.309563632984117,-0.274507557974132
"57",57,"DES1014",1952,52.4479999542236,4.1904,0,3.95982220168862,2.0952,7.63366705427567,19.8160018920898,18.4035,234.536995887756,0.941356537938483,-1.08619320503744,1.88390724091653,1.0224650715139,-0.403257450089721
"58",58,"DES1014",1953,26.1129999160766,9.0632,0,3.26243327140318,4.5316,8.55591713388762,21.8580017089844,21.7239,157.598000526428,-0.140060100301749,2.5476809985635,-75.0550881204115,-1.48832780332833,0.518992629522229
"59",59,"DES1014",1954,17.9919996261597,5.7029,0,2.88992719387887,2.85145,8.71525035922726,21.3680019378662,20.8946,164.381002187729,-0.717692254450676,0.0417485805778966,-68.2720864591105,-0.339163797081919,0.678325854861869
"60",60,"DES1014",1955,30.6929998397828,5.6418,0,3.42403461034492,2.8209,6.87133360429046,20.7400016784668,19.8742,250.951998949051,0.110529447516237,-0.0038165388277873,18.2989103022115,0.050770218650705,-1.16559090007493
"61",61,"DES1014",1956,66.1270008087158,6.6163,0,4.1915771476975,3.30815,7.9693335990111,19.6300010681152,18.132,216.296998262405,1.30073083214457,0.722913557094294,-16.3560903844345,0.167489974170807,-0.0675909053542911
"62",62,"DES1014",1957,3.89100003242493,4.6917,0,1.35866620233573,2.34585,7.91266701184213,19.8120002746582,18.4204,264.294005155563,-3.09216515161183,-0.712350416852999,31.6409165087235,-0.961636433271525,-0.124257492523261
"63",63,"DES1014",1958,36.9879999160767,4.7133,0,3.61059353344646,2.35665,9.2986671893547,20.9010009765625,20.1112,208.044999599457,0.399819848744157,-0.696242289534459,-24.6080890473825,0.565816415586726,1.26174268498931
"64",64,"DES1014",1959,16.7890005111694,7.533,0,2.82072394050095,3.7665,8.97283374269803,22.8420009613037,23.4607,147.717000484467,-0.82500332059078,1.40653949750658,-84.9360881623725,-1.15066357966363,0.93590923833264
"65",65,"DES1014",1960,13.9090003967285,6.6324,0,2.63253614114814,3.3162,8.30575045943261,21.2570018768311,20.7224,171.664000034332,-1.11681956328716,0.734920077919687,-60.9890886125075,-0.902955851481374,0.26882595506722
"66",66,"DES1014",1961,54.346001625061,5.7366,0,3.99537104370483,2.8683,8.08541709681352,20.6840019226074,19.7847,201.417000293732,0.996480884708324,0.0668802421813594,-31.2360883531075,0.400998653650101,0.0484925924481292
"67",67,"DES1014",1962,38.871000289917,4.8681,0,3.66024847877322,2.43405,7.83325037546456,19.0240001678467,17.2376,230.132997572422,0.476818036864649,-0.580800710418258,-2.52009107441748,0.53504833405467,-0.203674128900831
"68",68,"DES1014",1963,10.5429997444153,6.7326,0,2.35546210835269,3.3663,8.28433359165987,18.6979999542236,16.7751,312.823998451233,-1.54646858132746,0.809643890758468,80.1709098043935,-1.13384675460883,0.247409087294479
"69",69,"DES1014",1964,31.6069993972778,8.1118,0,3.45337859597924,4.0559,7.09958360840877,20.9580001831055,20.2262,247.514998435974,0.156032140374076,1.83817764991263,14.8619097891345,-0.960725342186482,-0.937340895956622
"70",70,"DES1014",1965,56.7649993896485,7.8512,0,4.03891992786425,3.9256,7.42650030801693,18.9010009765625,17.0509,307.962996959686,1.06401061720281,1.64383607680099,75.3099083128465,-0.452383531439318,-0.610424196348461
"71",71,"DES1014",1966,59.8760013580322,7.8,0,4.09227577973373,3.9,8.43250037233036,19.976001739502,18.6698,159.378000609577,1.14674767174069,1.60565384908297,-73.2750880372625,-0.394597179920562,0.395575867964968
"72",72,"DES1014",1967,51.4710006713867,5.5266,0,3.94101855531338,2.7633,7.85158376892408,20.851001739502,20.0402,263.125999212265,0.912198380751435,-0.0897265511933323,30.4729105654255,0.451614156198897,-0.185340735441311
"73",73,"DES1014",1968,24.7779998779297,6.4747,0,3.20995615776699,3.23735,7.80050036311149,21.1420001983643,20.5244,268.994002342224,-0.221434526175947,0.617315833561645,36.3409136953845,-0.443128058311938,-0.236424141253901
"74",74,"DES1014",1969,44.8110008239747,5.6054,0,3.80245366338404,2.8027,8.06333362963051,20.8300018310547,20.0262,298.851000070572,0.697330646118744,-0.0309617163460669,66.1979114237325,0.324164045446045,0.0264091252651184
"75",75,"DES1014",1970,37.2080001831055,3.1348,0,3.61652379684293,1.5674,7.78800041476886,20.9250011444092,20.1693,277.462994575501,0.409015700911562,-1.87340335306756,44.8099059286615,1.22907278611892,-0.248924089596531
"76",76,"DES1014",1971,51.4979991912842,4.1996,0,3.94154295626031,2.0998,7.26425026729703,21.2070007324219,20.6224,286.633997917175,0.913011550970364,-1.07933233599436,53.9809092703355,1.0061511905838,-0.772674237068361
"77",77,"DES1014",1972,63.4309978485107,3.7689,0,4.14995266701364,1.88445,8.08033355077107,21.0650005340576,20.4122,218.690000653267,1.23618520485563,-1.4005254117395,-13.9630879935725,1.3282157207106,0.043409046405678
"78",78,"DES1014",1973,43.8840007781982,4.0745,0,3.78154980668832,2.03725,8.05583381978795,20.5430011749268,19.559,234.326001882553,0.664915766196735,-1.17262524004757,1.67291323571351,0.949233071553203,0.0189093154225581
"79",79,"DES1014",1974,44.9209995269775,5.6568,0,3.80490538089111,2.8284,8.57741698560617,20.3930015563965,19.3222,175.558004379272,0.701132438761661,0.00736966069897615,-57.0950842675675,0.304371263063704,0.540492481240779
"80",80,"DES1014",1975,33.7250003814697,5.666,0,3.518239413405,2.833,7.19033375196159,20.9900016784668,20.2659,284.169003486633,0.256609542865065,0.0142305297420584,51.5159148397935,0.104939102205076,-0.846590752403801
"81",81,"DES1014",1976,19.4420003890991,4.7873,0,2.96743569441221,2.39365,8.09058363238971,20.4090003967285,19.3419,258.042996406555,-0.597502531841373,-0.641057038535759,25.3899077597155,0.096090827569821,0.0536591280243179
"82",82,"DES1014",1977,3.98799991607666,5.3815,0,1.38328983105562,2.69075,8.47750032817323,20.2210006713867,19.0541,229.654999256134,-3.05398215122976,-0.197934387948893,-2.99808939070547,-1.23290888928971,0.440575823807839
"83",83,"DES1014",1978,37.5729999542237,6.7808,0,3.62628570612453,3.3904,7.80358377099038,19.8660011291504,18.498,302.018000364304,0.424153152424871,0.845588878571136,69.3649117174645,-0.286902384932893,-0.233340733375011
"84",84,"DES1014",1979,36.5679998397827,7.6709,0,3.59917353664809,3.83545,8.26333390673002,20.0210018157959,18.7403,216.648996353149,0.382111258874007,1.50937795848929,-16.0040922936905,-0.677122702849441,0.226409402364629
"85",85,"DES1014",1980,19.4539995193481,7.5645,0,2.96805267974015,3.78225,8.546750318259,20.5310001373291,19.5339,271.83499789238,-0.596545794258929,1.43003051651278,39.1819092455405,-1.06329723872109,0.50982581389361
"86",86,"DES1014",1981,19.2879996299743,6.3745,0,2.95948312169463,3.18725,9.32191712657611,20.4520015716553,19.4293,208.528001785278,-0.609834308386903,0.542592020722863,-24.1250868615615,-0.572178627295041,1.28499262221072
"87",87,"DES1014",1982,29.2200012207031,4.3519,0,3.37485344809884,2.17595,7.15141715132631,20.2990016937256,19.1696,314.871001243591,0.0342659382587342,-0.965755123465953,82.2179125967515,0.555899881974777,-0.885507353039081
"88",88,"DES1014",1983,38.5419998168945,4.3165,0,3.65174855102492,2.15825,7.87766707191864,18.810001373291,16.9014,441.384998321533,0.463637496004775,-0.992154554349115,208.731909674693,0.759607048677606,-0.159257432446752
"89",89,"DES1014",1984,105.35599899292,6.5676,0,4.65734508208337,3.2838,7.70116706502933,20.9000015258789,20.1275,327.980997562408,2.02298088793124,0.686595695964067,95.3279089155685,0.505618000949868,-0.335757439336061
"90",90,"DES1014",1985,37.9189996719361,3.317,0,3.63545229707937,1.6585,7.63100032756725,21.4150009155273,20.9756,213.578999996185,0.438367464617135,-1.73752831614914,-19.0740886506545,1.16589754147506,-0.405924176798141
"91",91,"DES1014",1986,65.3190002441406,5.0851,0,4.17928296247596,2.54255,9.34083369125922,21.6420001983643,21.3613,148.014000058174,1.28166666884227,-0.418973690597744,-84.6390885886655,0.798558601025335,1.30390918689383
"92",92,"DES1014",1987,3.45500004291535,5.1536,0,1.23982246964086,2.5768,8.57983377079169,19.6070003509521,18.1165,314.409998416901,-3.27645197393665,-0.36789004609219,81.7569097700615,-1.2356204427205,0.5429092664263
"93",93,"DES1014",1988,59.664999961853,8.3055,0,4.08874558318227,4.15275,8.35341720390717,21.4530010223389,21.0424,299.722999095917,1.1412735193399,1.98262877313491,67.0699104490775,-0.608111764445995,0.316492699541779
"94",94,"DES1014",1989,64.2159976959228,8.9826,0,4.16225236494916,4.4913,8.03308363755543,20.9420013427734,20.2114,187.699000000954,1.25525791653082,2.48757381977302,-44.9540886458855,-0.840727855799332,-0.00384086680996099
"95",95,"DES1014",1990,13.0380002260208,5.1881,0,2.56786818783789,2.59405,8.05933373173078,20.5700016021729,19.5903,233.265003204346,-1.21709789813544,-0.342161787180633,0.611914557506509,-0.343912474358438,0.0224092273653884
"96",96,"DES1014",1991,29.2379999160767,6.2139,0,3.37546923021907,3.10695,7.98791710535686,20.9560012817383,20.2173,231.193000197411,0.0352208100690377,0.42282511112298,-1.46008844942847,-0.221284905798492,-0.0490073990085316
"97",97,"DES1014",1992,36.4799995422363,6.4206,0,3.59676415265778,3.2103,8.76641704204182,20.4360008239746,19.3874,201.034000396729,0.37837511133584,0.576970940601784,-31.6190882501105,-0.156618677749229,0.729492537676428
"98",98,"DES1014",1993,43.0060014724731,7.3986,0,3.76133967508198,3.6993,7.41425041357677,18.5860004425049,16.6053,193.133001089096,0.633576621522937,1.30631114974678,-39.5200875577435,-0.452760530388102,-0.622674090788621
"99",99,"DES1014",1994,14.5539999008179,5.6422,0,2.67786586311013,2.8211,8.42975022643804,21.996000289917,21.9789,241.710000171326,-1.04652834785815,-0.0035182401737403,9.05691152448651,-0.458502258560291,0.392825722072649
"100",100,"DES1014",1995,56.1959991455078,4.7465,0,4.02884556478384,2.37325,8.48708392431338,19.2120018005371,17.5054,319.548007011414,1.04838865450494,-0.671483501248556,86.8949183645745,0.837321768681365,0.450159419947989
"101",101,"DES1014",1996,42.8160014152527,5.8451,0,3.75691189756006,2.92255,8.9655837143461,21.9400005340576,21.8628,224.237001895904,0.626710621684553,0.147793752091617,-8.41608675093548,0.192988172369898,0.928659209980708
"102",102,"DES1014",1997,61.6620006561279,5.1723,0,4.12166786851171,2.58615,8.15208369245132,20.0750007629395,18.8224,227.793001890182,1.19232495646204,-0.353944584015491,-4.86008675665747,0.722831947891974,0.115159188085929
"103",103,"DES1014",1998,17.5999999046326,5.0826,0,2.8678988966255,2.5413,7.61025036623081,21.1880016326904,20.5904,416.817004978657,-0.751850765042672,-0.420838057185537,184.163916331818,-0.0951450245948746,-0.426674138134581
"104",104,"DES1014",1999,22.9989995956421,4.1409,0,3.13545071914153,2.07045,8.55366712311903,20.5540008544922,19.5886,210.973996639252,-0.336967505651233,-1.12310766347576,-21.6790920075875,0.480674589059884,0.516742618753639
"105",105,"DES1014",2000,7.10500025749207,7.0465,0,1.96079879779003,3.52325,9.07600042596459,20.6910018920898,19.8229,236.57800090313,-2.15845918228344,1.04373375952188,3.92491225629053,-1.53421294553697,1.0390759215992
"106",106,"DES1014",2001,9.88899993896485,5.7115,0,2.29142302211583,2.85575,8.98933376868565,21.2860012054443,20.773,199.837000131607,-1.64577175398594,0.048162001639908,-32.8160885152325,-0.75111029267216,0.952409264320259
"107",107,"DES1014",2002,55.753999710083,8.217,0,4.02094915144539,4.1085,8.51658374071121,23.0070018768311,23.7636,145.392999887466,1.03614396234568,1.916630195927,-87.2600887593735,-0.617409566287023,0.479659236345819
"108",108,"DES1014",2003,28.3179998397827,4.9738,0,3.34349763920499,2.4869,9.41550044653316,22.6480007171631,23.1181,248.332998514176,-0.0143564186080601,-0.50197529108633,15.6799098673365,0.274789338820799,1.37857594216777
"109",109,"DES1014",2004,50.5520000457764,8.865,0,3.92300251037669,4.4325,8.6420837144057,21.5480003356934,21.2096,229.659000635147,0.88426152958598,2.39987401548319,-2.99408801169247,-0.954854375652758,0.605159210040309
"110",110,"DES1014",2005,34.2280006408691,4.9165,0,3.53304404127934,2.45825,8.6712503520151,22.8490009307861,23.4734,260.02099943161,0.279566561841138,-0.544706573278567,27.3679107847705,0.428044968246099,0.634325847649709
"111",111,"DES1014",2006,33.8850002288819,6.1921,0,3.52297244534274,3.09605,8.67616688134148,23.0030002593994,23.7455,211.698000431061,0.263948890056451,0.406567834477417,-20.9550882157785,-0.111540475682515,0.639242376976089
"112",112,"DES1014",2007,15.2230005264282,5.3245,0,2.72280747665823,2.66225,8.83300038178762,23.0110015869141,23.7746,195.491999149323,-0.97683895858094,-0.240441946150595,-37.1610894975165,-0.29516165193128,0.796075877422229
"113",113,"DES1014",2008,34.032000541687,5.2022,0,3.52730127437487,2.6011,8.02550026774406,21.5270004272461,21.1884,149.557000160217,0.270661453930281,-0.331646759625475,-83.0960884866225,0.30481322511959,-0.0114242366213304
"114",114,"DES1014",2009,32.4560003280639,5.9483,0,3.4798853360121,2.97415,8.22083391497532,21.5800018310547,21.269,210.931003332138,0.197135215648458,0.224754804835751,-21.7220853147015,-0.0391231958226988,0.183909410609928
"115",115,"DES1014",2010,21.492999792099,4.2556,0,3.06772729105218,2.1278,7.01250030938537,19.8430004119873,18.471,242.558998584747,-0.441983858440936,-1.03757052442778,9.90590993790752,0.386566595965543,-1.02442419498002
"116",116,"DES1014",2011,53.4379997253418,5.6878,0,3.9785220982386,2.8439,6.91100030144055,19.5380001068115,18.0171,175.045999526977,0.970353813897885,0.0304878063876215,-57.6070891198625,0.409882506538002,-1.12592420292484
"117",117,"DES1014",2012,4.71000003814697,5.7077,0,1.54968791612747,2.85385,8.52700045875583,20.6290016174316,19.699,158.234999418259,-2.79595445684929,0.0453281644264612,-74.4180892285805,-1.25560373309251,0.49007595439044
"118",118,"DES1014",2013,30.8659994602204,5.9407,0,3.4296552369908,2.97035,7.46350026130676,21.5100002288818,21.1411,151.154000520706,0.119245156797288,0.219087130408857,-81.4990881261335,-0.0702209240381534,-0.573424243058631
"119",119,"DES1014",2014,18.6070003509521,4.6276,0,2.9235378728668,2.3138,8.96225053817035,21.3940010070801,20.9397,211.622000217438,-0.665573349343849,-0.760152776164036,-21.0310884294015,0.132833280940567,0.925326033804959
"120",120,"DES1014",2015,34.5169992446899,6.8406,0,3.54145193441504,3.4203,8.87383383015792,19.0980014801025,17.3521,276.920998573303,0.292604387844156,0.890184527351167,44.2679099264635,-0.369757404665225,0.836909325792529
"121",121,"DES1014",2016,60.7740001678467,7.1315,0,4.10716206869453,3.56575,8.43766708175341,19.6610012054443,18.2055,228.363002061844,1.16983131970922,1.10712222350687,-4.29008658499546,-0.105262664491791,0.400742577388019
"122",122,"DES1014",2017,33.1099996566772,5.8931,0,3.49983534119,2.94655,8.37641706317663,21.0610008239746,20.3919,259.741997949779,0.228070991361918,0.18358959057726,27.0889093029395,-0.00245893452402189,0.339492558811239
"123",123,"DES1014",2018,17.2520005628467,4.2706,0,2.84792811141061,2.1353,8.20075034101804,21.6690006256104,21.4041,210.704002074432,-0.782818763633163,-1.02638432490101,-21.9490865724075,0.230334965945975,0.163825836652649
"124",124,"DES1014",2019,23.637999534607,4.3036,0,3.16285556690171,2.1518,7.11642490824064,19.4589004516602,17.8825,268.910997390747,-0.294471766115807,-1.00177468594213,36.2579087439075,0.431426247036639,-0.920499596124751
"125",125,"DES1014120",1896,25.1259994506836,6.0334,0,3.22390314471976,3.0167,8.26141701141992,20.94700050354,20.204,246.397000312805,-0.199807420999684,0.288217843484257,13.7439116659655,-0.249317257591045,0.22449250705453
"126",126,"DES1014120",1897,18.6820001602173,5.9569,0,2.92756050202668,2.97845,8.06366706391176,21.7990016937256,21.6278,260.849002838135,-0.659335598909261,0.231168225897762,28.1959141912955,-0.419561870022822,0.0267425595463688
"127",127,"DES1014120",1898,30.2750005722046,5.0262,0,3.41032230833939,2.5131,7.1716670691967,20.8150005340576,19.9891,208.736001491547,0.0892662600846752,-0.462898167406169,-23.9170871552925,0.298500128184712,-0.865257435168691
"128",128,"DES1014120",1899,36.5950002670288,4.3005,0,3.59991162635006,2.15025,7.49516716599464,19.560001373291,18.0396,208.109998345375,0.383255788776277,-1.004086500511,-24.5430903014645,0.73092098734772,-0.541757338370751
"129",129,"DES1014120",1900,22.7729997634887,3.791,0,3.12557561331714,1.8955,8.517750484248,20.3520011901855,19.2616,168.301998317242,-0.352280487086868,-1.3840444111034,-64.3510903295975,0.620061455899684,0.480825979882608
"130",130,"DES1014120",1901,21.2199994921685,4.4693,0,3.0549441092541,2.23465,8.00683357318242,21.2950000762939,20.786,245.849000453949,-0.4618062916425,-0.878204468503149,13.1959118071095,0.288599734039064,-0.030090931182972
"131",131,"DES1014120",1902,20.795000076294,6.0329,0,3.03471257686374,3.01645,7.66250027716159,19.1660003662109,17.4447,151.946999073029,-0.493178621764052,0.287844970166698,-80.7060895738105,-0.378191776869534,-0.374424227203801
"132",132,"DES1014120",1903,31.2070007324219,5.4528,0,3.44064245209488,2.7264,7.56175046165784,19.4450016021729,17.8712,168.265998601913,0.136282647221194,-0.14476265286501,-64.3870900449265,0.141031450381731,-0.475174042707551
"133",133,"DES1014120",1904,12.4070003032685,6.4255,0,2.51826085390407,3.21275,8.38100039462248,20.0540008544922,18.7867,258.943998575211,-1.29402225693307,0.58062509911386,26.2909099283715,-0.894519848554311,0.34407589025709
"134",134,"DES1014120",1905,9.96000003814697,4.6984,0,2.29857707542652,2.3492,7.99716705083847,20.6600017547607,19.7538,202.52199780941,-1.63467821357389,-0.707353914397711,-30.1310908374295,-0.323140221909791,-0.0397574535269216
"135",135,"DES1014120",1906,43.8929996490479,4.6291,0,3.78175484606851,2.31455,8.02400034914415,21.3770008087158,20.9192,334.62800359726,0.66523371359682,-0.75903415621136,101.97491495042,0.717761961460962,-0.012924155221242
"136",136,"DES1014120",1907,61.3110008239747,5.7231,0,4.11595928563377,2.86155,7.71050037940342,19.1650009155273,17.4461,308.251997470856,1.18347285652629,0.0568126626072717,75.5989088240165,0.488912965811494,-0.326424124961971
"137",137,"DES1014120",1908,44.2180004119873,6.2992,0,3.78913195532021,3.1496,7.42541698366404,21.2670001983643,20.7331,216.030001401901,0.676673139060081,0.486437299098509,-16.6230872449385,0.0253312936912705,-0.611507520701351
"138",138,"DES1014120",1909,8.75499987602234,3.7121,0,2.16962495157703,1.85605,7.83058383242072,19.6470012664795,18.1702,248.054999828339,-1.83463976474186,-1.44288382061418,15.4019111814995,0.000773443057520806,-0.206340671944671
"139",139,"DES1014120",1910,62.6210021972656,5.6377,0,4.13710072019794,2.81885,8.84650041659672,20.9340019226074,20.1879,144.326999664307,1.2162561401448,-0.00687410003176954,-88.3260889825325,0.539002197681503,0.809575912231329
"140",140,"DES1014120",1911,33.5980005264283,6.0556,0,3.51446655705646,3.0278,7.02608373885354,20.4490013122559,19.4106,203.389997959137,0.250759106398671,0.304773418783867,-29.2630906877025,-0.0603391077035502,-1.01084076551185
"141",141,"DES1014120",1912,19.039999961853,4.2106,0,2.9465420273597,2.1053,6.95475036899248,18.5330009460449,16.5216,229.033997535706,-0.629901611039817,-1.07112912300807,-3.61909111113349,0.322675600026998,-1.08217413537291
"142",142,"DES1014120",1913,16.8590002059937,3.0785,0,2.82488465105228,1.53925,7.19008365273475,19.1260013580322,17.383,299.12900352478,-0.818551452168853,-1.91538888862468,66.4759148779405,0.712455138675525,-0.846840851630641
"143",143,"DES1014120",1914,54.3390007019043,4.9308,0,3.99524221409603,2.4654,8.31683377859493,19.8270015716553,18.4464,238.602000713349,0.996281113136961,-0.534042396396386,5.94891206650954,0.737427431762239,0.279909274229539
"144",144,"DES1014120",1915,7.25099992752075,5.7554,0,1.9811393803937,2.8777,8.01383362958829,20.4630012512207,19.4395,193.51699757576,-2.12691775180776,0.0809002789215696,-39.1360910710795,-0.981147966991493,-0.0230908747771004
"145",145,"DES1014120",1916,25.7549996376038,6.4951,0,3.24862876894664,3.24755,7.14758364359537,19.4850006103516,17.9243,225.056998729706,-0.161466259749993,0.632529064918043,-7.59608991713347,-0.425261430644101,-0.889340860770021
"146",146,"DES1014120",1917,19.3479995727539,3.5981,0,2.96258903287855,1.79905,7.46516703565916,21.7070007324219,21.4717,203.109999880195,-0.605018080475438,-1.52789893701758,-29.5430887666445,0.589415449320655,-0.571757468706231
"147",147,"DES1014120",1918,12.9890003055334,7.3578,0,2.56410286894762,3.6789,7.81041708091894,20.5630016326904,19.5921,237.734000205993,-1.22293664652875,1.27588468703398,5.08091155915352,-1.25258754921168,-0.226507423446451
"148",148,"DES1014120",1919,32.9860000610351,6.3191,0,3.49608323087629,3.15955,7.99950042366981,22.0050010681152,21.9879,160.53000202775,0.222252725046595,0.501277657137349,-72.1230866190895,-0.182924288976414,-0.0374240806955815
"149",149,"DES1014120",1920,34.4979991912842,3.2161,0,3.54090132790004,1.60805,7.44300042399361,19.4170017242432,17.8247,248.348999023438,0.291750581566788,-1.8127741516325,15.6959103765985,1.14352378080359,-0.593924080371782
"150",150,"DES1014120",1921,41.4510002136231,3.4882,0,3.72451201189627,1.7441,8.73966709772745,20.8370018005371,20.0359,223.789000511169,0.576469251464405,-1.60985649221701,-8.86408813567047,1.15516610628586,0.702742593362059
"151",151,"DES1014120",1922,45.3570008277893,6.8847,0,3.8145645379167,3.44235,7.19916710754236,20.9560012817383,20.2264,250.27600479126,0.716110555943091,0.923071953959852,17.6229161444205,-0.201831649602557,-0.837757396823031
"152",152,"DES1014120",1923,38.5710000991821,5.6955,0,3.65250070134164,2.84775,7.29750044892232,20.8370018005371,20.0318,272.035999774933,0.464803829210875,0.0362300554780268,39.3829111280935,0.18422485378509,-0.739424055443071
"153",153,"DES1014120",1924,30.8890008926391,4.3659,0,3.43040016236853,2.18295,7.46133364240329,20.4220008850098,19.3717,142.105999588966,0.12040028654303,-0.955314670574307,-90.5470890578735,0.587952341600545,-0.575590861962101
"154",154,"DES1014120",1925,42.5309991836548,4.3365,0,3.75023320260948,2.16825,8.13441709304849,20.9700012207031,20.2397,316.143997192383,0.616354202866244,-0.977239621646763,83.4909085455435,0.818450037383335,0.0974925886830995
"155",155,"DES1014120",1926,26.7699995040894,4.8827,0,3.2872818390074,2.44135,9.1704170703888,20.8740005493164,20.0922,164.513999938965,-0.101528295054077,-0.569912809545542,-68.1390887078745,0.27447872352171,1.13349256602341
"156",156,"DES1014120",1927,46.3570003509521,6.453,0,3.83637231299062,3.2265,8.27375033746163,21.0790004730225,20.4313,218.815999984741,0.749927110499363,0.601133131579593,-13.8370886620985,-0.00666662506485244,0.236825833096239
"157",157,"DES1014120",1928,33.6740007400513,6.8061,0,3.51672604821254,3.40305,8.60975038011868,20.9400005340576,20.2006,145.695999622345,0.254262820358027,0.86445626843961,-86.9570890244945,-0.37221986936865,0.572825875753288
"158",158,"DES1014120",1929,22.9630002975464,5.6205,0,3.13388423789438,2.81025,8.01275040705999,21.5390014648438,21.1945,189.786997318268,-0.339396593367704,-0.0197009421557918,-42.8660913285715,-0.138301973474546,-0.0241740973054014
"159",159,"DES1014120",1930,6.84499979019165,6.3787,0,1.92351842808908,3.18935,7.74150037765503,20.734001159668,19.8666,299.37299913168,-2.21626854851163,0.545724156590357,66.7199104848405,-1.28076368903572,-0.295424126710361
"160",160,"DES1014120",1931,24.9549993872642,4.3957,0,3.21707417836794,2.19785,8.55708382278681,23.5180015563965,24.7013,213.377998352051,-0.210396860427434,-0.933091420847803,-19.2750902947885,0.429956577086699,0.520159318421419
"161",161,"DES1014120",1932,51.3719997406005,6.3776,0,3.93909327190138,3.1888,6.99825024604797,19.3770008087158,17.7589,220.436999797821,0.909212911059204,0.544903835291728,-12.2160888490185,0.0949075331026821,-1.03867425831742
"162",162,"DES1014120",1933,16.4109997749329,4.8206,0,2.79795182798309,2.4103,7.53441707293193,21.427001953125,21.0043,167.149000823498,-0.86031523951472,-0.616223675586344,-65.5040878233415,-0.0334534470581241,-0.502507431433461
"163",163,"DES1014120",1934,23.7680006027222,8.6139,0,3.16834016351886,4.30695,9.79883378293985,20.9740009307861,20.2584,198.482002735138,-0.285966993845627,2.21261703540517,-34.1710859117015,-1.36489101711897,1.76190927857446
"164",164,"DES1014120",1935,54.2680015563965,6.7877,0,3.99393476330288,3.39385,7.72700044016043,20.0180015563965,18.7384,257.587997436523,0.994253694891572,0.850734530353447,24.9349087896835,-0.0389397112456386,-0.309924064204961
"165",165,"DES1014120",1936,33.1229991912842,4.5903,0,3.50022788070957,2.29515,8.5334170460701,21.3530006408691,20.8726,268.326997756958,0.228679688674415,-0.787969125653922,35.6739091101185,0.541881773382939,0.496492541704709
"166",166,"DES1014120",1937,40.9749984741211,5.4435,0,3.71296208739063,2.72175,7.54491692350712,21.5220012664795,21.1595,191.078998416662,0.558559187239977,-0.151698096571603,-41.5740902301775,0.330716976465687,-0.492007580858271
"167",167,"DES1014120",1938,29.4900007247925,6.31,0,3.38405124740475,3.155,6.95091693351666,18.984001159668,17.1682,304.421003818512,0.0485286441501715,0.494491362757779,71.7679151716725,-0.255562559718281,-1.08600757084873
"168",168,"DES1014120",1939,26.9230003356933,4.324,0,3.29298095234363,2.162,8.35058369239171,20.8380012512207,20.0329,226.426997184753,-0.0926908792056586,-0.986561454585733,-6.22609146208649,0.511690427717521,0.313659188026319
"169",169,"DES1014120",1940,13.5469999313354,4.9826,0,2.60616511552998,2.4913,8.95233383029699,20.5770015716553,19.615,252.884999275207,-1.15771219096231,-0.495412720697296,20.2319106283675,-0.231962240432932,0.915409325931599
"170",170,"DES1014120",1941,36.10800075531,6.5385,0,3.58651446835399,3.26925,7.76550039897362,19.9650001525879,18.6455,391.051000595093,0.362481284144904,0.664894468882146,158.397911948254,-0.212849137550244,-0.271424105391771
"171",171,"DES1014120",1942,49.132999420166,4.0358,0,3.89453089500228,2.0179,7.36258362109463,20.8790016174316,20.1012,187.09599930048,0.840111590798077,-1.20148563482662,-45.5570893463595,1.04248105545406,-0.674340883270761
"172",172,"DES1014120",1943,39.5009994506836,5.854,0,3.67632597413592,2.927,8.35450043280919,20.5280017852783,19.5354,243.77000439167,0.50174884696417,0.154430897144163,11.1169157448305,0.134288190263503,0.317575928443798
"173",173,"DES1014120",1944,30.75,5.5614,0,3.42588999425253,2.7807,7.29858366151652,19.5970001220703,18.0966,217.904999256134,0.113406526490219,-0.0637745682912407,-14.7480893907055,0.0856126298987911,-0.738340842848872
"174",174,"DES1014120",1945,52.4619998931885,7.5224,0,3.96008909596121,3.7612,7.51333353691734,21.0030002593994,20.297,331.446000099182,0.941770401558188,1.39863458317433,98.7929114523425,-0.368856389892024,-0.523590967448051
"175",175,"DES1014120",1946,41.1820011138916,6.7864,0,3.71800129473398,3.3932,7.6612504546841,20.2620010375977,19.1096,285.276001930237,0.566373309931042,0.849765059727794,52.6229132833975,-0.226664177077907,-0.375674049681291
